USN 2020;;;;DSA 2020;;;;NVD 2020;;;;;
 CVE-2020-28196;Priority: Medium;Description: MIT Kerberos 5 (aka krb5) before 1.17.2 and 1.18.x before 1.18.3 allowsunbounded recursion via an ASN.1-encoded Kerberos message because thelib/krb5/asn.1/asn1_encode.c support for BER indefinite lengths lacks arecursion limit.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-28196; CVE-2020-28196;Priority: medium;Description:MIT Kerberos 5 (aka krb5) before 1.17.2 and 1.18.x before 1.18.3 allows unbounded recursion via an ASN.1-encoded Kerberos message because the lib/krb5/asn.1/asn1_encode.c support for BER indefinite lengths lacks a recursion limit.;Link: https://security-tracker.debian.org/tracker/CVE-2020-28196; CVE-2020-28196;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 11/06/2020;Description: MIT Kerberos 5 (aka krb5) before 1.17.2 and 1.18.x before 1.18.3 allows unbounded recursion via an ASN.1-encoded Kerberos message because the lib/krb5/asn.1/asn1_encode.c support for BER indefinite lengths lacks a recursion limit.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-28196
 CVE-2020-35733;Priority: Medium;Description: An issue was discovered in Erlang/OTP before 23.2.2. The ssl application10.2 accepts and trusts an invalid X.509 certificate chain to a trustedroot Certification Authority.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35733; CVE-2020-35733;Priority: medium;Description:An issue was discovered in Erlang/OTP before 23.2.2. The ssl application 10.2 accepts and trusts an invalid X.509 certificate chain to a trusted root Certification Authority.;Link: https://security-tracker.debian.org/tracker/CVE-2020-35733; CVE-2020-35733;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 01/15/2021;Description: An issue was discovered in Erlang/OTP before 23.2.2. The ssl application 10.2 accepts and trusts an invalid X.509 certificate chain to a trusted root Certification Authority.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35733
 CVE-2020-35730;Priority: Medium;Description: An XSS issue was discovered in Roundcube Webmail before 1.2.13, 1.3.xbefore 1.3.16, and 1.4.x before 1.4.10. The attacker can send a plain texte-mail message, with JavaScript in a link reference element that ismishandled by linkref_addindex in rcube_string_replacer.php.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35730; CVE-2020-35730;Priority: medium;Description:An XSS issue was discovered in Roundcube Webmail before 1.2.13, 1.3.x before 1.3.16, and 1.4.x before 1.4.10. The attacker can send a plain text e-mail message, with JavaScript in a link reference element that is mishandled by linkref_addindex in rcube_string_replacer.php.;Link: https://security-tracker.debian.org/tracker/CVE-2020-35730; CVE-2020-35730;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 12/28/2020;Description: An XSS issue was discovered in Roundcube Webmail before 1.2.13, 1.3.x before 1.3.16, and 1.4.x before 1.4.10. The attacker can send a plain text e-mail message, with JavaScript in a link reference element that is mishandled by linkref_addindex in rcube_string_replacer.php.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35730
 CVE-2020-35738;Priority: Medium;"Description: WavPack 5.3.0 has an out-of-bounds write in WavpackPackSamples inpack_utils.c because of an integer overflow in a malloc argument. NOTE:some third-parties claim that there are later ""unofficial"" releases through5.3.2, which are also affected.";Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35738; CVE-2020-35738;Priority: medium;"Description:WavPack 5.3.0 has an out-of-bounds write in WavpackPackSamples in pack_utils.c because of an integer overflow in a malloc argument. NOTE: some third-parties claim that there are later ""unofficial"" releases through 5.3.2, which are also affected.";Link: https://security-tracker.debian.org/tracker/CVE-2020-35738; CVE-2020-35738;CVSS 2.0: 5.8 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 12/27/2020;"Description: WavPack 5.3.0 has an out-of-bounds write in WavpackPackSamples in pack_utils.c because of an integer overflow in a malloc argument. NOTE: some third-parties claim that there are later ""unofficial"" releases through 5.3.2, which are also affected.";Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35738
 CVE-2020-1699;Priority: Medium;Description: A path traversal flaw was found in the Ceph dashboard implemented inupstream versions v14.2.5, v14.2.6, v15.0.0 of Ceph storage and has beenfixed in versions 14.2.7 and 15.1.0. An unauthenticated attacker could usethis flaw to cause information disclosure on the host machine running theCeph dashboard.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-1699; CVE-2020-1699;Priority: medium;Description:A path traversal flaw was found in the Ceph dashboard implemented in upstream versions v14.2.5, v14.2.6, v15.0.0 of Ceph storage and has been fixed in versions 14.2.7 and 15.1.0. An unauthenticated attacker could use this flaw to cause information disclosure on the host machine running the Ceph dashboard.;Link: https://security-tracker.debian.org/tracker/CVE-2020-1699; CVE-2020-1699;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 04/21/2020;Description: A path traversal flaw was found in the Ceph dashboard implemented in upstream versions v14.2.5, v14.2.6, v15.0.0 of Ceph storage and has been fixed in versions 14.2.7 and 15.1.0. An unauthenticated attacker could use this flaw to cause information disclosure on the host machine running the Ceph dashboard.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-1699
 CVE-2020-1695;Priority: Untriaged;Description: A flaw was found in all resteasy 3.x.x versions prior to 3.12.0.Final andall resteasy 4.x.x versions prior to 4.6.0.Final, where an improper inputvalidation results in returning an illegal header that integrates into theserver's response. This flaw may result in an injection, which leads tounexpected behavior when the HTTP response is constructed.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-1695; CVE-2020-1695;Priority: medium;Description:A flaw was found in all resteasy 3.x.x versions prior to 3.12.0.Final and all resteasy 4.x.x versions prior to 4.6.0.Final, where an improper input validation results in returning an illegal header that integrates into the server's response. This flaw may result in an injection, which leads to unexpected behavior when the HTTP response is constructed.;Link: https://security-tracker.debian.org/tracker/CVE-2020-1695; CVE-2020-1695;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 05/19/2020;Description: A flaw was found in all resteasy 3.x.x versions prior to 3.12.0.Final and all resteasy 4.x.x versions prior to 4.6.0.Final, where an improper input validation results in returning an illegal header that integrates into the server's response. This flaw may result in an injection, which leads to unexpected behavior when the HTTP response is constructed.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-1695
 CVE-2020-1696;Priority: Medium;Description: A flaw was found in the all pki-core 10.x.x versions, where TokenProcessing Service (TPS) where it did not properly sanitize Profile IDs,enabling a Stored Cross-Site Scripting (XSS) vulnerability when the profileID is printed. An attacker with sufficient permissions could trick anauthenticated victim into executing a specially crafted Javascript code.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-1696; CVE-2020-1696;Priority: low;Description:A flaw was found in the all pki-core 10.x.x versions, where Token Processing Service (TPS) where it did not properly sanitize Profile IDs, enabling a Stored Cross-Site Scripting (XSS) vulnerability when the profile ID is printed. An attacker with sufficient permissions could trick an authenticated victim into executing a specially crafted Javascript code.;Link: https://security-tracker.debian.org/tracker/CVE-2020-1696; CVE-2020-1696;CVSS 2.0: 3.5 LOW;CVSS 3.x: 5.4 MEDIUM;Published_date: 03/20/2020;Description: A flaw was found in the all pki-core 10.x.x versions, where Token Processing Service (TPS) where it did not properly sanitize Profile IDs, enabling a Stored Cross-Site Scripting (XSS) vulnerability when the profile ID is printed. An attacker with sufficient permissions could trick an authenticated victim into executing a specially crafted Javascript code.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-1696
 CVE-2020-1692;Priority: Untriaged;Description: Moodle before version 3.7.2 is vulnerable to information exposure ofservice tokens for users enrolled in the same course.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-1692; CVE-2020-1692;Priority: medium;Description:Moodle before version 3.7.2 is vulnerable to information exposure of service tokens for users enrolled in the same course.;Link: https://security-tracker.debian.org/tracker/CVE-2020-1692; CVE-2020-1692;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 02/17/2020;Description: Moodle before version 3.7.2 is vulnerable to information exposure of service tokens for users enrolled in the same course.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-1692
 CVE-2020-11989;Priority: Medium;Description: Apache Shiro before 1.5.3, when using Apache Shiro with Spring dynamiccontrollers, a specially crafted request may cause an authenticationbypass.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-11989; CVE-2020-11989;Priority: high;Description:Apache Shiro before 1.5.3, when using Apache Shiro with Spring dynamic controllers, a specially crafted request may cause an authentication bypass.;Link: https://security-tracker.debian.org/tracker/CVE-2020-11989; CVE-2020-11989;CVSS 2.0: 7.5 HIGH;CVSS 3.x: 9.8 CRITICAL;Published_date: 06/22/2020;Description: Apache Shiro before 1.5.3, when using Apache Shiro with Spring dynamic controllers, a specially crafted request may cause an authentication bypass.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-11989
 CVE-2020-11986;Priority: Medium;Description: To be able to analyze gradle projects, the build scripts need to beexecuted. Apache NetBeans follows this pattern. This causes the code of thebuild script to be invoked at load time of the project. Apache NetBeans upto and including 12.0 did not request consent from the user for theanalysis of the project at load time. This in turn will run potentiallymalicious code, from an external source, without the consent of the user.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-11986; CVE-2020-11986;Priority: high;Description:To be able to analyze gradle projects, the build scripts need to be executed. Apache NetBeans follows this pattern. This causes the code of the build script to be invoked at load time of the project. Apache NetBeans up to and including 12.0 did not request consent from the user for the analysis of the project at load time. This in turn will run potentially malicious code, from an external source, without the consent of the user.;Link: https://security-tracker.debian.org/tracker/CVE-2020-11986; CVE-2020-11986;CVSS 2.0: 7.5 HIGH;CVSS 3.x: 9.8 CRITICAL;Published_date: 09/09/2020;Description: To be able to analyze gradle projects, the build scripts need to be executed. Apache NetBeans follows this pattern. This causes the code of the build script to be invoked at load time of the project. Apache NetBeans up to and including 12.0 did not request consent from the user for the analysis of the project at load time. This in turn will run potentially malicious code, from an external source, without the consent of the user.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-11986
 CVE-2020-11985;Priority: Low;Description: IP address spoofing when proxying using mod_remoteip and mod_rewrite Forconfigurations using proxying with mod_remoteip and certain mod_rewriterules, an attacker could spoof their IP address for logging and PHPscripts. Note this issue was fixed in Apache HTTP Server 2.4.24 but wasretrospectively allocated a low severity CVE in 2020.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-11985; CVE-2020-11985;Priority: medium;Description:IP address spoofing when proxying using mod_remoteip and mod_rewrite For configurations using proxying with mod_remoteip and certain mod_rewrite rules, an attacker could spoof their IP address for logging and PHP scripts. Note this issue was fixed in Apache HTTP Server 2.4.24 but was retrospectively allocated a low severity CVE in 2020.;Link: https://security-tracker.debian.org/tracker/CVE-2020-11985; CVE-2020-11985;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.3 MEDIUM;Published_date: 08/07/2020;Description: IP address spoofing when proxying using mod_remoteip and mod_rewrite For configurations using proxying with mod_remoteip and certain mod_rewrite rules, an attacker could spoof their IP address for logging and PHP scripts. Note this issue was fixed in Apache HTTP Server 2.4.24 but was retrospectively allocated a low severity CVE in 2020.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-11985
